seed,condition,round,n_providers,mean_auroc,min_auroc,max_auroc,var_auroc,iqr_auroc,q25_auroc,q75_auroc
11,cold_fed,6,23,0.7566325723008956,0.5416666666666666,0.9254901960784312,0.007175851735671431,0.09998883980143525,0.7061355311355311,0.8061243709369663
11,cold_fed,7,23,0.7574002669178082,0.5416666666666666,0.9254901960784312,0.007041624662788451,0.0962607706838855,0.7093406593406593,0.8056014300245448
11,cold_fed,8,23,0.7577445446762308,0.5416666666666666,0.9254901960784312,0.0069800829783992525,0.09954707863567203,0.7061355311355311,0.8056826097712031
11,cold_fed,9,23,0.758702371934429,0.5416666666666666,0.9262745098039216,0.006904914936016148,0.1008436566125096,0.7047619047619048,0.8056055613744144
11,cold_fed,10,23,0.7585502400058538,0.5416666666666666,0.9262745098039216,0.006951837017727696,0.10156361863666219,0.7041005291005291,0.8056641477371913
11,cold_fed,11,23,0.759139053401582,0.5416666666666666,0.9270588235294116,0.006937608924440455,0.10014444375605269,0.7060846560846561,0.8062290998407088
11,cold_fed,12,23,0.7600614644886067,0.5416666666666666,0.927843137254902,0.006940498331915512,0.09879060927089689,0.7074074074074075,0.8061980166783044
11,cold_fed,13,23,0.7607034786883378,0.5416666666666666,0.928627450980392,0.006852233536262135,0.09601823471926085,0.7096560846560847,0.8056743193753455
11,cold_fed,14,23,0.7618404229434654,0.5486111111111112,0.928627450980392,0.006831775554634934,0.09554636974640163,0.7103174603174603,0.805863830063862
11,cold_fed,15,23,0.7620082337112777,0.5486111111111112,0.9294117647058824,0.006850009876490102,0.09242272055293699,0.7138888888888889,0.8063116094418259
11,cold_fed,16,23,0.7626638974893724,0.5555555555555556,0.928627450980392,0.0066590794917842444,0.09200244437534555,0.7138888888888888,0.8058913332642343
11,cold_fed,17,23,0.7632394994307014,0.5555555555555556,0.9294117647058824,0.006610814264455397,0.09214712030127148,0.7138888888888888,0.8060360091901603
11,cold_fed,18,23,0.7641808769173489,0.5555555555555556,0.9301960784313724,0.006456346337153029,0.0917302617291571,0.7145502645502646,0.8062805262794217
11,cold_fed,19,23,0.7650858089272634,0.5555555555555556,0.9301960784313724,0.006285571901004538,0.08887116280024276,0.7178571428571427,0.8067283056573855
11,cold_fed,20,23,0.7651906755505016,0.5555555555555556,0.9325490196078432,0.00629938970539937,0.08476856690077184,0.7223214285714286,0.8070899954722004
11,cold_fed,21,23,0.7656504581612975,0.5555555555555556,0.9317647058823528,0.006325246888593996,0.08452046984947859,0.7223214285714286,0.8068418984209071
11,cold_fed,22,23,0.7661917729836969,0.5555555555555556,0.9317647058823528,0.0063208381328710575,0.08441704872411138,0.7223214285714286,0.8067384772955399
11,cold_fed,23,23,0.7654869611352947,0.5555555555555556,0.9309803921568628,0.006433635218809432,0.08964954883061726,0.7178571428571429,0.8075066916877601
11,cold_fed,24,23,0.765787814996354,0.5555555555555556,0.9317647058823528,0.006401177178550686,0.08927052745358421,0.7178571428571429,0.8071276703107271
11,cold_fed,25,23,0.7659613109552919,0.5555555555555556,0.9317647058823528,0.006332460517099361,0.08935661701673336,0.7178571428571429,0.8072137598738762
11,cold_fed,26,23,0.7661633079687082,0.5555555555555556,0.9301960784313724,0.006244041771609935,0.08569551892012373,0.7214285714285714,0.8071240903486951
11,cold_fed,27,23,0.7662128109382951,0.5486111111111112,0.9301960784313724,0.006351133089362118,0.08310987226565592,0.7235491071428571,0.806658979408513
11,cold_fed,28,23,0.7673368216268236,0.5486111111111112,0.9294117647058824,0.006242943552635097,0.0780936700556325,0.7285342261904761,0.8066278962461086
11,cold_fed,29,23,0.7671436068969185,0.5486111111111112,0.9294117647058824,0.006266693528717456,0.07804883529304196,0.7285342261904761,0.8065830614835181
11,cold_fed,30,23,0.767133322842233,0.5486111111111112,0.9309803921568628,0.00628693104463438,0.07800256854563858,0.7282738095238095,0.8062763780694481
11,cold_fed,31,23,0.7678195080927965,0.5555555555555556,0.9309803921568628,0.006103722504241565,0.07371046195765119,0.7327380952380953,0.8064485571957465
11,cold_fed,32,23,0.7685010574556803,0.5555555555555556,0.9317647058823528,0.006058485920705957,0.06911381993281296,0.7369419642857142,0.8060557842185272
11,cold_fed,33,23,0.7690401518323252,0.5555555555555556,0.9317647058823528,0.00606420962444382,0.0685068970363304,0.7374627976190476,0.805969694655378
11,cold_fed,34,23,0.7690982310123292,0.5555555555555556,0.9317647058823528,0.0060792688065238595,0.06853440023670287,0.7374627976190476,0.8059971978557505
11,cold_fed,35,23,0.768968261266127,0.5555555555555556,0.9325490196078432,0.006123199064891247,0.06840204392615024,0.737202380952381,0.8056044248785312
11,cold_fed,36,23,0.769092478974266,0.548611111111111,0.9325490196078432,0.006228924351438427,0.06857565503726148,0.7374627976190476,0.8060384526563091
11,cold_fed,37,23,0.7686915625102039,0.548611111111111,0.9317647058823528,0.006271015533353597,0.06938440823763381,0.7366815476190476,0.8060659558566814
11,cold_fed,38,23,0.7687974183535451,0.548611111111111,0.9317647058823528,0.0062767133239813,0.06860172625282102,0.737202380952381,0.805804107205202
11,cold_fed,39,23,0.7687461000495971,0.548611111111111,0.9317647058823528,0.006278965192087775,0.0683984639641183,0.737202380952381,0.8056008449164993
11,cold_fed,40,23,0.7688290825419798,0.548611111111111,0.9309803921568628,0.006266661955765292,0.06789138223097135,0.7377232142857143,0.8056145965166857
11,cold_fed,41,23,0.7694775265550454,0.548611111111111,0.9309803921568628,0.00625238210082782,0.0680208745718981,0.7374627976190476,0.8054836721909457
11,cold_fed,42,23,0.7695112355676608,0.548611111111111,0.9301960784313724,0.00614271945860373,0.0679608562243087,0.737202380952381,0.8051632371766897
11,cold_fed,43,23,0.7696530140144534,0.548611111111111,0.931764705882353,0.006166747817459712,0.06800354300968003,0.7374627976190476,0.8054663406287277
11,cold_fed,44,23,0.76967765489512,0.548611111111111,0.931764705882353,0.006168448792247815,0.06853955992801242,0.737202380952381,0.8057419408803934
11,cold_fed,45,23,0.7697621408478187,0.5416666666666666,0.9309803921568628,0.0062325235571051825,0.06861189789097522,0.737202380952381,0.8058142788433562
11,cold_fed,46,23,0.7698665822098344,0.5416666666666666,0.9309803921568628,0.006227135540385371,0.06810195218820259,0.737202380952381,0.8053043331405836
11,cold_fed,47,23,0.77053833396241,0.5486111111111112,0.9309803921568628,0.005992112154855051,0.0684195232328334,0.7366815476190476,0.805101070851881
11,cold_fed,48,23,0.7715533560828723,0.5555555555555556,0.9317647058823528,0.005823131416210822,0.062435456909819775,0.7435897435897436,0.8060252004995634
11,cold_fed,49,23,0.7714705769457896,0.5555555555555556,0.9301960784313724,0.0058164892782834685,0.06256548464907086,0.7435897435897436,0.8061552282388145
11,cold_fed,50,23,0.7715692600279939,0.5555555555555556,0.9301960784313724,0.005873956527537199,0.0628255401275728,0.7435897435897436,0.8064152837173164
11,cold_fed,51,23,0.7715420010220934,0.5555555555555556,0.9301960784313724,0.005881281462608801,0.06308589659621211,0.7435897435897436,0.8066756401859557
11,cold_fed,52,23,0.7712086909854662,0.5555555555555556,0.9301960784313724,0.0059688957421331216,0.06336060026138901,0.7435897435897436,0.8069503438511326
11,cold_fed,53,23,0.7718995194217221,0.5555555555555556,0.9301960784313724,0.005891669704822056,0.06370764188952904,0.7435897435897436,0.8072973854792727
11,cold_fed,54,23,0.7721055587162649,0.5555555555555556,0.9309803921568628,0.005933952178275692,0.06057485164736376,0.7467948717948718,0.8073697234422356
11,cold_fed,55,23,0.7718554157989037,0.5555555555555556,0.9309803921568628,0.00603064249463219,0.06061819422711412,0.7467948717948718,0.8074130660219859
11,cold_fed,56,23,0.7727418586435597,0.5555555555555556,0.9309803921568628,0.005965827021744718,0.06066153680686437,0.7467948717948718,0.8074564086017362
11,cold_fed,57,23,0.7727832207157961,0.5555555555555556,0.9309803921568628,0.006016011931087054,0.06087855069575343,0.7467948717948718,0.8076734224906252
11,cold_fed,58,23,0.7731726171446356,0.5625,0.9309803921568628,0.00592271945727934,0.057673422490625126,0.75,0.8076734224906251
11,cold_fed,59,23,0.7732159113429834,0.5625,0.9309803921568628,0.0059194256013063275,0.057745459463451,0.75,0.807745459463451
11,cold_fed,60,23,0.7734084451701205,0.5625,0.9309803921568628,0.005825272119940637,0.057745459463451,0.75,0.807745459463451
11,cold_local,1,23,0.7572049292018523,0.5486111111111112,0.9231372549019607,0.005437628120049065,0.06460444404610244,0.7248883928571428,0.7894928369032452
11,cold_local,2,23,0.7575004338628754,0.5555555555555556,0.9239215686274508,0.005323064949583328,0.06526723249979605,0.7248883928571428,0.7901556253569388
11,cold_local,3,23,0.7588448265397474,0.5555555555555556,0.9254901960784314,0.005326897527848941,0.06564976508714016,0.7248883928571428,0.790538157944283
11,cold_local,4,23,0.759489666319564,0.5555555555555556,0.927843137254902,0.005343934267238698,0.06429845556594549,0.7261904761904762,0.7904889317564217
11,cold_local,5,23,0.7594595622426633,0.5555555555555556,0.927843137254902,0.005345047343646692,0.0648505030746429,0.7259300595238095,0.7907805625984524
11,cold_local,6,23,0.7596647355125177,0.5555555555555556,0.928627450980392,0.005451447233295029,0.06476600629049234,0.7261904761904762,0.7909564824809685
11,cold_local,7,23,0.7594582276709615,0.5555555555555556,0.9301960784313724,0.005531128648693392,0.06481447904964832,0.7264508928571428,0.7912653719067911
11,cold_local,8,23,0.7604946109115474,0.5486111111111112,0.9301960784313724,0.005672503152620898,0.051873581069843855,0.73984375,0.7917173310698439
11,cold_local,9,23,0.7608841244479975,0.5486111111111112,0.9317647058823528,0.0057423635132792744,0.0516684343640369,0.740625,0.7922934343640369
11,cold_local,10,23,0.7610490971100891,0.5486111111111112,0.9317647058823528,0.0058125267159313794,0.051275600559491874,0.74140625,0.7926818505594919
11,cold_local,11,23,0.760782998484936,0.5486111111111112,0.9317647058823528,0.005789679495243899,0.05577404225319704,0.737202380952381,0.792976423205578
11,cold_local,12,23,0.7609660750216927,0.5486111111111112,0.9309803921568628,0.005773817754811422,0.05571857126906021,0.7374627976190476,0.7931813688881079
11,cold_local,13,23,0.7621444246487689,0.5486111111111112,0.9317647058823528,0.005769103716126358,0.051288441534194096,0.7421875,0.7934759415341941
11,cold_local,14,23,0.7615867563429353,0.5486111111111112,0.9317647058823528,0.00602115880492999,0.052412985358445185,0.7415178571428571,0.7939308425013023
11,cold_local,15,23,0.7627155401839883,0.5555555555555556,0.9325490196078432,0.00619012486142887,0.05182160266085534,0.7423735119047619,0.7941951145656172
11,cold_local,16,23,0.7641025519304904,0.5555555555555556,0.9341176470588236,0.006142500015902191,0.0537461619263091,0.7426339285714285,0.7963800904977376
11,cold_local,17,23,0.7641037723907848,0.5486111111111112,0.9349019607843136,0.0063349555493194066,0.054364181025285396,0.7422991071428572,0.7966632881681426
11,cold_local,18,23,0.764567012620101,0.5486111111111112,0.9349019607843136,0.006396931937306954,0.05359521142288137,0.7431547619047619,0.7967499733276433
11,cold_local,19,23,0.7649474598318831,0.5486111111111112,0.935686274509804,0.006388548699196361,0.05484131059070385,0.7420386904761905,0.7968800010668944
11,cold_local,20,23,0.765402939262197,0.5416666666666666,0.936470588235294,0.006514235235884249,0.054146745750204506,0.7428199404761905,0.796966686226395
11,cold_local,21,23,0.7645826071844716,0.5416666666666666,0.936470588235294,0.006487790249363523,0.05237296701727745,0.7430803571428571,0.7954533241601346
11,cold_local,22,23,0.7651196147552186,0.5416666666666666,0.9372549019607844,0.006542960978369788,0.05295734331820856,0.7425595238095238,0.7955168671277324
11,cold_local,23,23,0.7665335684398459,0.5416666666666666,0.9372549019607844,0.006512882876417494,0.053743210316239964,0.7419642857142857,0.7957074960305257
11,cold_local,24,23,0.7669338352597154,0.5416666666666666,0.9364705882352942,0.006442273306831805,0.05627733262834622,0.7395833333333334,0.7958606659616796
11,cold_local,25,23,0.7669266040321148,0.5416666666666666,0.9364705882352942,0.0063244266308217535,0.05686871532593618,0.7387276785714286,0.7955963938973648
11,cold_local,26,23,0.7666009885071495,0.5416666666666666,0.9372549019607844,0.0063220875933419265,0.05634752080443828,0.7395089285714286,0.7958564493758669
11,cold_local,27,23,0.7657514062381767,0.5416666666666666,0.9372549019607844,0.006507230919322545,0.05569553694330598,0.7403645833333334,0.7960601202766394
11,cold_local,28,23,0.7651037471786202,0.5416666666666666,0.9380392156862744,0.006525138592492915,0.058078669527930615,0.7380580357142857,0.7961367052422164
11,cold_local,29,23,0.7654854603805047,0.5416666666666666,0.9380392156862744,0.006548435115213868,0.058101050119450326,0.7381324404761904,0.7962334905956407
11,cold_local,30,23,0.7659307709484571,0.5486111111111112,0.9388235294117648,0.0064223784544064355,0.05747078984693199,0.7388392857142858,0.7963100755612178
11,cold_local,31,23,0.7659009904254086,0.5486111111111112,0.9388235294117648,0.006571192518239465,0.05751195222301009,0.738764880952381,0.7962768331753911
11,cold_local,32,23,0.7650763852829993,0.5486111111111112,0.9380392156862744,0.006730286705086944,0.05856103387023226,0.7377604166666667,0.796321450536899
11,cold_local,33,23,0.7648377639580105,0.5486111111111112,0.9380392156862746,0.006755461030379434,0.06046449549760158,0.7359002976190476,0.7963647931166492
11,cold_local,34,23,0.7646812619618011,0.5486111111111112,0.9380392156862746,0.0067474856774135126,0.06166304367153885,0.7349702380952381,0.796633281766777
11,cold_local,35,23,0.7637633518027909,0.5486111111111112,0.9380392156862746,0.006888575228469335,0.06417417578495166,0.7329241071428572,0.7970982829278088
11,cold_local,36,23,0.7639571581258108,0.5486111111111112,0.9380392156862744,0.007022963984795452,0.06491797498499019,0.7323288690476191,0.7972468440326093
11,cold_local,37,23,0.7640997432818238,0.5555555555555556,0.9380392156862744,0.007076034696397015,0.06561345341908242,0.7318080357142857,0.7974214891333681
11,cold_local,38,23,0.762695096207552,0.5535714285714286,0.9380392156862744,0.007379512079121916,0.0652230090131648,0.7320684523809523,0.7972914613941171
11,cold_local,39,23,0.7636339972505641,0.5535714285714286,0.9380392156862744,0.00743245933641963,0.06700526907990534,0.7323288690476191,0.7993341381275244
11,cold_local,40,23,0.7638019564936548,0.5535714285714286,0.9380392156862744,0.007412389170464054,0.0670034759069279,0.7323288690476191,0.799332344954547
11,cold_local,41,23,0.7635612881563416,0.5535714285714286,0.9380392156862744,0.007364792389967022,0.06310421223194274,0.7353794642857143,0.7984836765176571
11,cold_local,42,23,0.7632975393304022,0.5486111111111112,0.9380392156862744,0.007480328714648102,0.059359052153348246,0.7392113095238095,0.7985703616771578
11,cold_local,43,23,0.7627866033370749,0.5416666666666667,0.9388235294117646,0.007625050111601874,0.059185320646182316,0.7394717261904762,0.7986570468366585
11,cold_local,44,23,0.7634574258303654,0.5416666666666667,0.9388235294117646,0.007431918324354889,0.05875643651321194,0.7397321428571428,0.7984885793703548
11,cold_local,45,23,0.7630815864798832,0.5416666666666667,0.9388235294117646,0.0074409871579342035,0.05836509552080549,0.7399925595238095,0.798357655044615
11,cold_local,46,23,0.7631761491605529,0.5486111111111112,0.9380392156862744,0.007432001553726141,0.05862551218747214,0.7397321428571428,0.798357655044615
11,cold_local,47,23,0.7631858497768157,0.5446428571428571,0.9388235294117646,0.007675177442508177,0.05919800145599685,0.7397321428571428,0.7989301443131397
11,cold_local,48,23,0.7622859448937831,0.5357142857142857,0.9388235294117646,0.007856969002595148,0.0594349147425961,0.7397321428571428,0.7991670575997389
11,cold_local,49,23,0.7619918656245906,0.5357142857142857,0.9403921568627452,0.00786807141955652,0.059465215324367326,0.7397321428571428,0.7991973581815102
11,cold_local,50,23,0.7615174844228577,0.5267857142857143,0.939607843137255,0.00803617009410565,0.0594185697523969,0.7399925595238095,0.7994111292762064
11,cold_local,51,23,0.7611303253939137,0.5267857142857143,0.939607843137255,0.008062303680888961,0.05927641360875935,0.7402529761904761,0.7995293897992355
11,cold_local,52,23,0.7612350120658944,0.5267857142857143,0.939607843137255,0.007936188010129411,0.058965495972474136,0.7405133928571428,0.7994788888296169
11,cold_local,53,23,0.7615927737154075,0.5267857142857143,0.9411764705882352,0.0079146485529751,0.05555733752612335,0.7440848214285714,0.7996421589546947
11,cold_local,54,23,0.7617884843207293,0.5357142857142857,0.9411764705882352,0.0077154919522540635,0.05615897241084644,0.743563988095238,0.7997229605060845
11,cold_local,55,23,0.761824452952559,0.5357142857142857,0.9403921568627452,0.007700546289842506,0.05594611490974277,0.7438244047619048,0.7997705196716476
11,cold_local,56,23,0.7611583095991304,0.5267857142857143,0.9403921568627452,0.00802471007097713,0.05621368996627785,0.743563988095238,0.7997776780615159
11,cold_local,57,23,0.7612761393100366,0.5267857142857143,0.9403921568627452,0.008070680745025613,0.055750515992431304,0.7440848214285715,0.7998353374210028
11,cold_local,58,23,0.7615148199679243,0.5178571428571428,0.939607843137255,0.008141473686356012,0.05582710095800836,0.7440848214285715,0.7999119223865798
11,cold_local,59,23,0.7613806602956508,0.5178571428571428,0.939607843137255,0.008160576752791375,0.056013874463153424,0.7438244047619048,0.7998382792250582
11,cold_local,60,23,0.7612802702372036,0.5178571428571428,0.939607843137255,0.008191332402851614,0.05592094450737728,0.7440848214285715,0.8000057659359487
11,warm_fed,31,23,0.7678195080927965,0.5555555555555556,0.9309803921568628,0.006103722504241565,0.07371046195765119,0.7327380952380953,0.8064485571957465
11,warm_fed,32,23,0.7685010574556803,0.5555555555555556,0.9317647058823528,0.006058485920705957,0.06911381993281296,0.7369419642857142,0.8060557842185272
11,warm_fed,33,23,0.7690401518323252,0.5555555555555556,0.9317647058823528,0.00606420962444382,0.0685068970363304,0.7374627976190476,0.805969694655378
11,warm_fed,34,23,0.7690982310123292,0.5555555555555556,0.9317647058823528,0.0060792688065238595,0.06853440023670287,0.7374627976190476,0.8059971978557505
11,warm_fed,35,23,0.768968261266127,0.5555555555555556,0.9325490196078432,0.006123199064891247,0.06840204392615024,0.737202380952381,0.8056044248785312
11,warm_fed,36,23,0.769092478974266,0.548611111111111,0.9325490196078432,0.006228924351438427,0.06857565503726148,0.7374627976190476,0.8060384526563091
11,warm_fed,37,23,0.7686915625102039,0.548611111111111,0.9317647058823528,0.006271015533353597,0.06938440823763381,0.7366815476190476,0.8060659558566814
11,warm_fed,38,23,0.7687974183535451,0.548611111111111,0.9317647058823528,0.0062767133239813,0.06860172625282102,0.737202380952381,0.805804107205202
11,warm_fed,39,23,0.7687461000495971,0.548611111111111,0.9317647058823528,0.006278965192087775,0.0683984639641183,0.737202380952381,0.8056008449164993
11,warm_fed,40,23,0.7688290825419798,0.548611111111111,0.9309803921568628,0.006266661955765292,0.06789138223097135,0.7377232142857143,0.8056145965166857
11,warm_fed,41,23,0.7694775265550454,0.548611111111111,0.9309803921568628,0.00625238210082782,0.0680208745718981,0.7374627976190476,0.8054836721909457
11,warm_fed,42,23,0.7695112355676608,0.548611111111111,0.9301960784313724,0.00614271945860373,0.0679608562243087,0.737202380952381,0.8051632371766897
11,warm_fed,43,23,0.7696530140144534,0.548611111111111,0.931764705882353,0.006166747817459712,0.06800354300968003,0.7374627976190476,0.8054663406287277
11,warm_fed,44,23,0.76967765489512,0.548611111111111,0.931764705882353,0.006168448792247815,0.06853955992801242,0.737202380952381,0.8057419408803934
11,warm_fed,45,23,0.7697621408478187,0.5416666666666666,0.9309803921568628,0.0062325235571051825,0.06861189789097522,0.737202380952381,0.8058142788433562
11,warm_fed,46,23,0.7698665822098344,0.5416666666666666,0.9309803921568628,0.006227135540385371,0.06810195218820259,0.737202380952381,0.8053043331405836
11,warm_fed,47,23,0.77053833396241,0.5486111111111112,0.9309803921568628,0.005992112154855051,0.0684195232328334,0.7366815476190476,0.805101070851881
11,warm_fed,48,23,0.7715533560828723,0.5555555555555556,0.9317647058823528,0.005823131416210822,0.062435456909819775,0.7435897435897436,0.8060252004995634
11,warm_fed,49,23,0.7714705769457896,0.5555555555555556,0.9301960784313724,0.0058164892782834685,0.06256548464907086,0.7435897435897436,0.8061552282388145
11,warm_fed,50,23,0.7715692600279939,0.5555555555555556,0.9301960784313724,0.005873956527537199,0.0628255401275728,0.7435897435897436,0.8064152837173164
11,warm_fed,51,23,0.7715420010220934,0.5555555555555556,0.9301960784313724,0.005881281462608801,0.06308589659621211,0.7435897435897436,0.8066756401859557
11,warm_fed,52,23,0.7712086909854662,0.5555555555555556,0.9301960784313724,0.0059688957421331216,0.06336060026138901,0.7435897435897436,0.8069503438511326
11,warm_fed,53,23,0.7718995194217221,0.5555555555555556,0.9301960784313724,0.005891669704822056,0.06370764188952904,0.7435897435897436,0.8072973854792727
11,warm_fed,54,23,0.7721055587162649,0.5555555555555556,0.9309803921568628,0.005933952178275692,0.06057485164736376,0.7467948717948718,0.8073697234422356
11,warm_fed,55,23,0.7718554157989037,0.5555555555555556,0.9309803921568628,0.00603064249463219,0.06061819422711412,0.7467948717948718,0.8074130660219859
11,warm_fed,56,23,0.7727418586435597,0.5555555555555556,0.9309803921568628,0.005965827021744718,0.06066153680686437,0.7467948717948718,0.8074564086017362
11,warm_fed,57,23,0.7727832207157961,0.5555555555555556,0.9309803921568628,0.006016011931087054,0.06087855069575343,0.7467948717948718,0.8076734224906252
11,warm_fed,58,23,0.7731726171446356,0.5625,0.9309803921568628,0.00592271945727934,0.057673422490625126,0.75,0.8076734224906251
11,warm_fed,59,23,0.7732159113429834,0.5625,0.9309803921568628,0.0059194256013063275,0.057745459463451,0.75,0.807745459463451
11,warm_fed,60,23,0.7734084451701205,0.5625,0.9309803921568628,0.005825272119940637,0.057745459463451,0.75,0.807745459463451
11,warm_local,31,23,0.7685834495207817,0.548611111111111,0.9309803921568628,0.006053868730044863,0.07108705928637926,0.7350446428571429,0.8061317021435221
11,warm_local,32,23,0.7698205174617461,0.548611111111111,0.9309803921568628,0.005778250477396549,0.06945047024552864,0.7364468864468864,0.805897356692415
11,warm_local,33,23,0.7689520563561544,0.5486111111111112,0.931764705882353,0.005775787700529311,0.06693954744604058,0.7383928571428571,0.8053324045888977
11,warm_local,34,23,0.7707888900340912,0.5486111111111112,0.931764705882353,0.005704348367958139,0.0579693198215514,0.7466947115384615,0.8046640313600129
11,warm_local,35,23,0.7700764338025141,0.5486111111111112,0.931764705882353,0.005406489586062647,0.05520006613756612,0.7479166666666667,0.8031167328042328
11,warm_local,36,23,0.7691010728758664,0.5486111111111112,0.9325490196078432,0.00543633638092014,0.05498305224867739,0.7479166666666666,0.802899718915344
11,warm_local,37,23,0.7703380324739181,0.5555555555555556,0.9333333333333332,0.0054260355009284915,0.05550595238095235,0.7473214285714286,0.8028273809523809
11,warm_local,38,23,0.7703059240429478,0.5694444444444444,0.9333333333333332,0.005195534662671453,0.05559500242404658,0.7440104166666667,0.7996054190907133
11,warm_local,39,23,0.7698138462948265,0.5694444444444444,0.9333333333333332,0.005218417610112699,0.05516117821184563,0.7442708333333333,0.799432011545179
11,warm_local,40,23,0.7697524683709828,0.5625,0.9333333333333332,0.005369954756061437,0.05461134949529978,0.7447916666666666,0.7994030161619664
11,warm_local,41,23,0.7697285093547611,0.5625,0.9341176470588236,0.005415025228474034,0.0548591245762059,0.744717261904762,0.7995763864809678
11,warm_local,42,23,0.7704590060988911,0.5625,0.9341176470588236,0.005424253083937839,0.05532640173113479,0.7440476190476191,0.7993740207787539
11,warm_local,43,23,0.7717202317469795,0.5625,0.9349019607843138,0.005439381758252559,0.061440578020507175,0.7402157738095239,0.801656351830031
11,warm_local,44,23,0.771009870324984,0.5625,0.935686274509804,0.005536939186782838,0.06287151888063847,0.7389880952380953,0.8018596141187337
11,warm_local,45,23,0.7708067400911073,0.5625,0.935686274509804,0.005597678270877654,0.06803295065243942,0.7338541666666667,0.8018871173191061
11,warm_local,46,23,0.7727002119830224,0.5694444444444444,0.9349019607843138,0.005321103091294963,0.06402622467497521,0.7380952380952381,0.8021214627702133
11,warm_local,47,23,0.7725428259396456,0.5694444444444444,0.9349019607843138,0.005396508960056698,0.06261936940973911,0.7389508928571429,0.801570262266882
11,warm_local,48,23,0.7719272913171303,0.5625,0.9349019607843138,0.005596059387182839,0.0630967999652946,0.7386904761904762,0.8017872761557708
11,warm_local,49,23,0.7729935676918965,0.5625,0.9349019607843138,0.005526887733590428,0.061780965031775215,0.7399925595238095,0.8017735245555847
11,warm_local,50,23,0.7719891947784582,0.5555555555555556,0.9364705882352942,0.005736023354575636,0.061187793735479,0.7405133928571428,0.8017011865926218
11,warm_local,51,23,0.7722401352046309,0.5555555555555556,0.9372549019607844,0.005769672915776718,0.05761493317923738,0.7438244047619048,0.8014393379411422
11,warm_local,52,23,0.7726425088466896,0.5555555555555556,0.9380392156862746,0.005758112373298216,0.060651617832612525,0.7440848214285715,0.804736439261184
11,warm_local,53,23,0.7734453949190383,0.5625,0.939607843137255,0.005702452724459086,0.05987036783261257,0.7448660714285714,0.804736439261184
11,warm_local,54,23,0.7744569417749958,0.5625,0.9388235294117648,0.005823607347871293,0.06102621336996339,0.7446056547619048,0.8056318681318682
11,warm_local,55,23,0.77516309018722,0.576388888888889,0.9388235294117648,0.005749409266570179,0.06895604395604393,0.7443452380952381,0.813301282051282
11,warm_local,56,23,0.7746995064543875,0.576388888888889,0.939607843137255,0.005715984138223504,0.06627174908424915,0.7438244047619047,0.8100961538461539
11,warm_local,57,23,0.7743994588269472,0.576388888888889,0.939607843137255,0.00576947941563504,0.06317791005291018,0.7438244047619047,0.8070023148148149
11,warm_local,58,23,0.7743328119817111,0.576388888888889,0.9403921568627452,0.005708629713964978,0.05845320767195761,0.7440848214285715,0.8025380291005291
11,warm_local,59,23,0.7744364711488402,0.576388888888889,0.9403921568627452,0.005701467562857157,0.057860036375661394,0.7446056547619048,0.8024656911375662
11,warm_local,60,23,0.7741509021827773,0.576388888888889,0.9403921568627452,0.005847369689293679,0.06202495421245424,0.7448660714285714,0.8068910256410257
19,cold_fed,1,23,0.7471031419246664,0.5288461538461539,0.8263888888888888,0.004829380950825742,0.07154748901987984,0.7264508928571428,0.7979983818770227
19,cold_fed,2,23,0.748206605367539,0.5288461538461539,0.8333333333333334,0.00493763698409459,0.07112363711665892,0.7274925595238095,0.7986161966404685
19,cold_fed,3,23,0.7485756401783406,0.5288461538461539,0.8402777777777778,0.005020445009187846,0.0714966000154107,0.7277529761904762,0.7992495762058869
19,cold_fed,4,23,0.7484801464404451,0.5288461538461539,0.8402777777777778,0.005165268566666588,0.0723631215455317,0.7277529761904762,0.8001160977360079
19,cold_fed,5,23,0.7486944737156754,0.5288461538461539,0.8402777777777778,0.005176111064857144,0.07336251642909641,0.7272321428571428,0.8005946592862392
19,cold_fed,6,23,0.7492203594098453,0.5288461538461539,0.8402777777777778,0.005153962833681279,0.0735801259143366,0.7272321428571429,0.8008122687714795
19,cold_fed,7,23,0.7500678095441691,0.5288461538461539,0.8541666666666666,0.0052905110889665714,0.07323176631351602,0.7277529761904762,0.8009847425039922
19,cold_fed,8,23,0.7496495616734333,0.5288461538461539,0.8541666666666666,0.005286677840801165,0.07362221071943376,0.7274925595238095,0.8011147702432433
19,cold_fed,9,23,0.7500314518011232,0.5288461538461539,0.8541666666666666,0.005285704077050298,0.07458023040638484,0.7274925595238094,0.8020727899301943
19,cold_fed,10,23,0.7500482698926162,0.5288461538461539,0.8541666666666666,0.005327116860366224,0.07318770135743646,0.7282738095238095,0.801461510881246
19,cold_fed,11,23,0.7495085417407871,0.5288461538461539,0.8541666666666666,0.005328214519540215,0.07309975842328253,0.7285342261904761,0.8016339846137587
19,cold_fed,12,23,0.750142679327629,0.5288461538461539,0.8541666666666666,0.005326910850659718,0.07244477560641938,0.7287946428571428,0.8012394184635622
19,cold_fed,13,23,0.7495923957310716,0.5288461538461539,0.8541666666666666,0.0054357447645724385,0.07300984810599176,0.7282738095238095,0.8012836576298012
19,cold_fed,14,23,0.7500880295381702,0.5288461538461539,0.8541666666666666,0.005441424854949076,0.07177042453529126,0.7296875,0.8014579245352913
